system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
1514,346,7,14.6,100369,480736,4,0.47124999999999995,,,1.8666666666666667,0.525,2.0026525198938994,,,0.94375
1515,346,7,20.9,100369,480736,3,0.5166666666666666,,,1.8586387434554974,0.5916666666666667,2.0,,,1.0333333333333334
1516,346,7,29.9,100369,480736,6,0.4383333333333333,0.33437500000000003,0.5472,1.8237179487179487,0.4741666666666667,2.0,2.0,2.0,0.8766666666666667
1517,346,7,42.7,100369,480736,3,0.5433333333333333,,,2.030150753768844,0.6733333333333333,2.0,,,1.0866666666666667
1518,346,7,61.0,100369,480736,3,0.44333333333333336,,,1.8466666666666667,0.46166666666666667,2.0,,,0.8866666666666667
1519,346,7,87.4,100369,480736,3,0.5433333333333333,,,1.9278350515463918,0.6233333333333333,2.003067484662577,,,1.0883333333333334
1520,346,7,125.0,100369,480736,4,0.43500000000000005,,,1.9534883720930232,0.525,2.0,,,0.87
1521,909,5,5.0,351365,3358417,4,0.47875,,,1.8271604938271604,0.555,2.0078328981723237,,,0.96125
1522,909,5,7.1,351365,3358417,2,0.4225,,,1.9572649572649572,0.5725,2.0,,,0.845
1523,909,5,10.2,351365,3358417,1,0.68,,,2.1139240506329116,0.835,2.0073529411764706,,,1.365
1524,909,5,14.6,351365,3358417,4,0.485,,,1.8963963963963963,0.52625,2.002577319587629,,,0.97125
1525,909,5,20.9,351365,3358417,7,0.44,,,1.8423913043478262,0.48428571428571426,2.0016233766233764,,,0.8807142857142857
1526,909,5,29.9,351365,3358417,3,0.3433333333333333,,,1.8048780487804879,0.37,2.004854368932039,,,0.6883333333333334
1527,909,5,42.7,351365,3358417,2,0.605,,,1.88,0.5875,2.0,,,1.21
1528,909,5,61.0,351365,3358417,6,0.4991666666666667,0.38482500000000003,0.6130187500000001,1.8872832369942196,0.5441666666666667,2.005008347245409,2.0,2.0088340931067825,1.0008333333333332
1529,909,5,87.4,351365,3358417,7,0.5014285714285714,,,1.8816425120772946,0.5564285714285714,2.0042735042735043,,,1.005
1530,909,5,125.0,351365,3358417,3,0.5733333333333334,,,1.9264705882352942,0.655,2.005813953488372,,,1.15
1531,518,7,5.0,713907,6816403,4,0.44999999999999996,,,1.9030837004405285,0.54,2.0055555555555555,,,0.9025
1532,518,7,7.1,713907,6816403,3,0.39166666666666666,,,1.8104575163398693,0.46166666666666667,2.008510638297872,,,0.7866666666666666
1533,518,7,10.2,713907,6816403,7,0.43500000000000005,,,1.9266304347826086,0.5064285714285715,2.0049261083743843,,,0.8721428571428571
1534,518,7,14.6,713907,6816403,3,0.3866666666666667,,,1.836734693877551,0.45,2.0,,,0.7733333333333333
1535,518,7,20.9,713907,6816403,7,0.4957142857142857,0.40475,0.5871285714285714,1.8626126126126126,0.5907142857142857,2.0028818443804033,2.0,2.0058546910755144,0.9928571428571429
1536,518,7,29.9,713907,6816403,2,0.4325,,,1.8571428571428572,0.4875,2.0,,,0.865
1537,518,7,42.7,713907,6816403,2,0.4275,,,1.702127659574468,0.4,2.0058479532163744,,,0.8575
1538,518,7,61.0,713907,6816403,2,0.40249999999999997,,,2.0729166666666665,0.4975,2.012422360248447,,,0.81
1539,518,7,87.4,713907,6816403,5,0.539,0.47150000000000003,0.64005,1.9221183800623054,0.617,2.00556586270872,2.0,2.0113452797202793,1.081
1540,518,7,125.0,713907,6816403,4,0.505,,,1.899581589958159,0.5675,2.0024752475247523,,,1.01125
1541,611,3,5.0,406565,4495167,5,0.396,,,1.8615384615384616,0.484,2.0025252525252526,,,0.793
1542,611,3,7.1,406565,4495167,2,0.365,,,1.7373737373737375,0.43,2.0,,,0.73
1543,611,3,10.2,406565,4495167,7,0.5371428571428571,0.3873125,0.689390625,1.8580786026200873,0.6078571428571429,2.007978723404255,2.0,2.0145124044285043,1.0785714285714285
1544,611,3,14.6,406565,4495167,8,0.40125,0.30426190476190473,0.5220031250000001,1.8452088452088453,0.469375,2.0,2.0,2.0,0.8025
1545,611,3,20.9,406565,4495167,2,0.3575,,,1.8095238095238095,0.38,2.0,,,0.715
1546,611,3,29.9,406565,4495167,4,0.49124999999999996,,,1.8794642857142858,0.52625,2.0127226463104324,,,0.98875
1547,611,3,42.7,406565,4495167,4,0.4725,,,1.8398268398268398,0.53125,2.0,,,0.945
1548,611,3,61.0,406565,4495167,3,0.4483333333333333,,,1.65,0.44,2.0,,,0.8966666666666666
1549,611,3,87.4,406565,4495167,3,0.4716666666666667,,,1.8554913294797688,0.535,2.0070671378091873,,,0.9466666666666667
1550,611,3,125.0,406565,4495167,3,0.355,,,1.9253731343283582,0.43,2.004694835680751,,,0.7116666666666667
1551,985,8,5.0,870460,3389597,4,0.5787500000000001,,,1.8975265017667844,0.67125,2.0,,,1.1575
1552,985,8,7.1,870460,3389597,5,0.44000000000000006,0.3825,0.50223125,1.8643410852713178,0.481,2.0045454545454544,2.0,2.011763896532746,0.882
1553,985,8,10.2,870460,3389597,2,0.37,,,1.8372093023255813,0.395,2.0,,,0.74
1554,985,8,14.6,870460,3389597,6,0.45,,,1.7712609970674487,0.5033333333333333,2.0,,,0.9
1555,985,8,20.9,870460,3389597,2,0.5575000000000001,,,1.8692307692307693,0.6075,2.0,,,1.115
1556,985,8,29.9,870460,3389597,3,0.33666666666666667,,,1.8161764705882353,0.4116666666666667,2.0,,,0.6733333333333333
1557,985,8,42.7,870460,3389597,5,0.537,0.4848333333333334,0.6156250000000001,1.9351851851851851,0.627,2.007448789571695,2.0,2.0157160194174755,1.078
1558,985,8,61.0,870460,3389597,6,0.4741666666666667,0.3471458333333334,0.6043285714285713,1.8348082595870205,0.5183333333333333,2.0052724077328645,2.0,2.008405114784568,0.9508333333333333
1559,985,8,87.4,870460,3389597,4,0.4525,,,1.9348837209302325,0.52,2.0,,,0.905
