config_id,P_ij,B_ij,revenue_share_mean,stale_block_rate_mean,n_rounds,n_success,system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,attacker_config_id,attack_strategy,attacker_hash_power,tie_breaking_parameter
128134,0.26,2.230769230769231,0.27229761904761907,0.004495541125541127,200,52,1282,32,6,7.1,586809,1200154,34,selfish,0.4113840234518945,0.152863497296565
126363,0.455,2.010989010989011,0.39387500000000003,0.005575654761904759,200,91,1264,671,6,14.6,267508,2498978,63,selfish,0.4714045721788255,0.7667985672256883
128245,0.19,1.8421052631578947,0.14739321789321788,0.0038280472999222986,200,38,1283,32,6,10.2,586809,1200154,45,selfish,0.2747520561924723,0.7307587255425585
128567,0.32,2.0,0.2913551587301588,0.005235541125541126,200,64,1286,32,6,29.9,586809,1200154,67,selfish,0.3604525200861999,0.8954386061007626
128825,0.38,1.8026315789473684,0.33269246031746036,0.005359107142857144,200,76,1289,32,6,87.4,586809,1200154,25,selfish,0.454095890072901,0.6742162468199493
128925,0.425,2.1411764705882352,0.3754199134199135,0.005103883477633479,200,85,1290,32,6,125.0,586809,1200154,25,selfish,0.454095890072901,0.6742162468199493
127236,0.31,1.8548387096774193,0.2625312319259688,0.004716279320095108,200,62,1273,434,6,10.2,709298,6394202,36,selfish,0.3461077870164497,0.600169191961039
129147,0.33,1.8636363636363635,0.30551190476190476,0.005523250915750914,200,66,1292,73,8,7.1,1137670,5324555,47,selfish,0.4071129309119736,0.103198652756049
127440,0.195,1.7179487179487178,0.13713097033685268,0.0044708369612413736,200,39,1275,434,6,20.9,709298,6394202,40,selfish,0.2501126952506121,0.6454895199876196
129349,0.33,1.803030303030303,0.2341045482295482,0.004720429565274765,200,66,1294,73,8,14.6,1137670,5324555,49,selfish,0.3008118292997498,0.7565167136190543
129466,0.375,1.76,0.33488827838827845,0.005337500000000003,200,75,1295,73,8,20.9,1137670,5324555,66,selfish,0.4409284566649496,0.3941260031346912
129598,0.205,1.7073170731707317,0.13171558017146254,0.0038194217740463877,200,41,1296,73,8,29.9,1137670,5324555,98,selfish,0.21729239263723,0.8840829656528192
129821,0.245,2.020408163265306,0.16552529415029416,0.003612120836679657,200,49,1299,73,8,87.4,1137670,5324555,21,selfish,0.2397567210258474,0.5887702959721403
129997,0.395,1.860759493670886,0.3561726190476191,0.005361488095238096,200,79,1300,73,8,125.0,1137670,5324555,97,selfish,0.4855618445578609,0.1689982716058866
12839,0.425,2.0,0.4019415584415585,0.005639583333333336,200,85,129,621,7,87.4,424702,2860996,39,selfish,0.4790241755215713,0.6177321915239017
12951,0.19,1.7105263157894737,0.12421443298416984,0.0034392785406601196,200,38,130,621,7,125.0,424702,2860996,51,selfish,0.2182850515748211,0.1730815279492411
130658,0.295,1.9491525423728813,0.25505703038791283,0.004707719633307867,200,59,1307,979,6,42.7,304275,4165351,58,selfish,0.3409275648695138,0.932574439505853
130526,0.205,1.6341463414634145,0.1438745490620491,0.004446389790764789,200,41,1306,979,6,29.9,304275,4165351,26,selfish,0.2702561230694959,0.837478784452857
130772,0.31,1.8225806451612903,0.230109126984127,0.005071199494949494,200,62,1308,979,6,61.0,304275,4165351,72,selfish,0.3156406422303758,0.3774553900605352
13111,0.345,1.9275362318840579,0.2763571428571428,0.006163095238095232,200,69,132,582,3,7.1,208567,3850795,11,selfish,0.3777435584279705,0.3053722478730439
130889,0.16,1.8125,0.0943810825898674,0.004203212407146234,200,32,1309,979,6,87.4,304275,4165351,89,selfish,0.2129379249701362,0.6944582199785999
132043,0.24,1.8541666666666667,0.20503174603174604,0.005148650793650791,200,48,1321,206,4,5.0,1093404,5572130,43,selfish,0.3733963553970497,0.8234180661786772
132135,0.425,1.6705882352941177,0.36935551948051953,0.005455221861471859,200,85,1322,206,4,7.1,1093404,5572130,35,selfish,0.444752781116749,0.3583252290098091
132216,0.35,2.0,0.3001630591630592,0.005190974025974026,200,70,1323,206,4,10.2,1093404,5572130,16,selfish,0.4208942434349683,0.0948525522924531
132329,0.26,1.7307692307692308,0.17714339826839826,0.0045361711899211885,200,52,1324,206,4,14.6,1093404,5572130,29,selfish,0.2901917465581629,0.3137113417077046
131078,0.31,1.9193548387096775,0.28113095238095237,0.005389848484848482,200,62,1311,935,6,5.0,987351,6964607,78,selfish,0.3815618301396259,0.7050527606912402
132736,0.28,1.8392857142857142,0.2613816738816739,0.004789965728715728,200,56,1328,206,4,61.0,1093404,5572130,36,selfish,0.3461077870164497,0.600169191961039
132681,0.195,1.794871794871795,0.12777487789987788,0.0038306161199911175,200,39,1327,206,4,42.7,1093404,5572130,81,selfish,0.2269416996374781,0.4804242585572029
132875,0.195,1.9230769230769231,0.13134668940039781,0.0037353673131358556,200,39,1329,206,4,87.4,1093404,5572130,75,selfish,0.2525545317138812,0.4401811270174162
131228,0.395,1.8860759493670887,0.35725,0.0055488528138528115,200,79,1313,935,6,10.2,987351,6964607,28,selfish,0.4304538627565802,0.2618674911675315
133452,0.295,2.0338983050847457,0.2746210317460317,0.005231278513153511,200,59,1335,851,6,20.9,1020414,460080,52,selfish,0.3898718220747056,0.4295434601453535
133218,0.215,1.6744186046511629,0.1457854755538579,0.003935598930223542,200,43,1333,851,6,10.2,1020414,460080,18,selfish,0.2312345941585266,0.3847746110331581
133856,0.4,2.0,0.34757936507936515,0.00514702380952381,200,80,1339,851,6,87.4,1020414,460080,56,selfish,0.4768512858671266,0.1447302436856452
133959,0.255,1.7254901960784315,0.20584715284715283,0.004556705005520795,200,51,1340,851,6,125.0,1020414,460080,59,selfish,0.2977847312437251,0.2895622807306851
134228,0.395,1.9367088607594938,0.3437678571428572,0.0051076868474662605,200,79,1343,923,7,10.2,804969,6362730,28,selfish,0.4304538627565802,0.2618674911675315
134013,0.155,1.8064516129032258,0.10650595238095237,0.004390257450882452,200,31,1341,923,7,5.0,804969,6362730,13,selfish,0.2238256630629619,0.7912632295125752
134329,0.255,1.9607843137254901,0.179827380952381,0.004822798382173379,200,51,1344,923,7,14.6,804969,6362730,29,selfish,0.2901917465581629,0.3137113417077046
135185,0.37,2.0135135135135136,0.3358253968253969,0.005483555194805193,200,74,1352,242,7,7.1,793672,2274167,85,selfish,0.4024582743628092,0.7244830604083918
134690,0.285,1.9298245614035088,0.22121825396825398,0.0048229803529803526,200,57,1347,923,7,42.7,804969,6362730,90,selfish,0.3196298037016608,0.990883980492858
135579,0.245,1.9591836734693877,0.21084361471861474,0.004512144522144521,200,49,1356,242,7,29.9,793672,2274167,79,selfish,0.3642632456563252,0.6890479996878222
135760,0.25,1.94,0.18424578199578195,0.00436092273223852,200,50,1358,242,7,61.0,793672,2274167,60,selfish,0.2892063661005389,0.2123889347471068
13576,0.295,1.7966101694915255,0.21567261904761903,0.004972262667887668,200,59,136,582,3,29.9,208567,3850795,76,selfish,0.3027820674966874,0.514144872517883
136100,0.425,1.5647058823529412,0.37300595238095224,0.007146547619047617,200,85,1361,344,2,5.0,1046106,3685562,100,selfish,0.4158727914731683,0.6511808318464773
136138,0.36,1.7083333333333333,0.31667857142857136,0.006311408730158729,200,72,1362,344,2,7.1,1046106,3685562,38,selfish,0.3509947337216052,0.8424701912520188
136281,0.285,1.4210526315789473,0.1995616883116883,0.006167029220779216,200,57,1363,344,2,10.2,1046106,3685562,81,selfish,0.2269416996374781,0.4804242585572029
136320,0.295,1.4406779661016949,0.18378366078366073,0.006017735042735042,200,59,1364,344,2,14.6,1046106,3685562,20,selfish,0.2461140406262255,0.1374999707243197
136514,0.44,1.7045454545454546,0.3897126623376623,0.005926953463203464,200,88,1366,344,2,29.9,1046106,3685562,14,selfish,0.4312459512484686,0.5424263205795637
136609,0.285,1.4736842105263157,0.1600529401154401,0.004226824972413209,200,57,1367,344,2,42.7,1046106,3685562,9,selfish,0.2331676534838964,0.9471927912224244
136809,0.26,1.6153846153846154,0.16613050144300143,0.004263233939263349,200,52,1369,344,2,87.4,1046106,3685562,9,selfish,0.2331676534838964,0.9471927912224244
134974,0.455,1.967032967032967,0.397922619047619,0.0052645833333333355,200,91,1350,923,7,125.0,804969,6362730,74,selfish,0.4831039344913304,0.9827660363748432
137036,0.285,1.8245614035087718,0.2352142857142857,0.005706989538239537,200,57,1371,158,5,5.0,214456,4769636,36,selfish,0.3461077870164497,0.600169191961039
136901,0.43,1.7325581395348837,0.380797619047619,0.005315853174603175,200,86,1370,344,2,125.0,1046106,3685562,1,selfish,0.3857676334163057,0.2047082508361712
137300,0.405,1.8395061728395061,0.34912896825396833,0.005723612914862913,200,81,1373,158,5,10.2,214456,4769636,100,selfish,0.4158727914731683,0.6511808318464773
137478,0.31,1.8709677419354838,0.26133594591682824,0.00526736453089394,200,62,1375,158,5,20.9,214456,4769636,78,selfish,0.3815618301396259,0.7050527606912402
137584,0.32,1.828125,0.29805357142857136,0.0055447619047619065,200,64,1376,158,5,29.9,214456,4769636,84,selfish,0.4277086989642705,0.7484720574557526
137799,0.32,1.96875,0.25006944444444446,0.0044842875180375165,200,64,1378,158,5,61.0,214456,4769636,99,selfish,0.3227365905845993,0.0746241892293311
137802,0.245,2.020408163265306,0.19313383838383844,0.004196120684870684,200,49,1379,158,5,87.4,214456,4769636,2,selfish,0.2959114945914544,0.9228509849216918
137947,0.29,1.7586206896551724,0.26509920634920636,0.004931905316905315,200,58,1380,158,5,125.0,214456,4769636,47,selfish,0.4071129309119736,0.103198652756049
13754,0.21,2.0952380952380953,0.1975138888888889,0.004592559637000423,200,42,138,582,3,61.0,208567,3850795,54,selfish,0.3585232711576509,0.4092237628104323
13866,0.345,1.5942028985507246,0.30294444444444457,0.005418154761904762,200,69,139,582,3,87.4,208567,3850795,66,selfish,0.4409284566649496,0.3941260031346912
138654,0.29,2.0517241379310347,0.24091883116883117,0.0049808170995671,200,58,1387,472,7,42.7,294506,3439131,54,selfish,0.3585232711576509,0.4092237628104323
138784,0.35,1.6857142857142857,0.31255772005772003,0.0051198430735930715,200,70,1388,472,7,61.0,294506,3439131,84,selfish,0.4277086989642705,0.7484720574557526
13911,0.33,1.7121212121212122,0.284609237984238,0.005105598845598845,200,66,140,582,3,125.0,208567,3850795,11,selfish,0.3777435584279705,0.3053722478730439
1408,0.315,1.873015873015873,0.2687142857142857,0.005533670634920632,200,63,15,57,6,20.9,143476,3082676,8,selfish,0.3927810904963459,0.8167673407001561
141003,0.34,2.0,0.2883176406926406,0.006796985930735923,200,68,1411,110,4,5.0,192223,6823941,3,selfish,0.405342196225377,0.1209354681890304
139878,0.285,1.9649122807017543,0.22173400210900213,0.005183469724719724,200,57,1399,503,5,87.4,1051958,7084682,78,selfish,0.3815618301396259,0.7050527606912402
141468,0.29,1.7758620689655173,0.2503650793650793,0.005603354978354977,200,58,1415,110,4,20.9,192223,6823941,68,selfish,0.3706046305857265,0.4761663270697934
141788,0.355,1.9295774647887325,0.3130238095238094,0.005333194444444444,200,71,1418,110,4,61.0,192223,6823941,88,selfish,0.4229568538429628,0.8766829270547112
141879,0.325,1.8615384615384616,0.28749007936507937,0.005478485958485958,200,65,1419,110,4,87.4,192223,6823941,79,selfish,0.3642632456563252,0.6890479996878222
140341,0.315,1.8412698412698412,0.2770654761904762,0.005058431290931288,200,63,1404,821,5,14.6,1112297,3280514,41,selfish,0.3883150820571905,0.5577479977483336
14135,0.365,1.8082191780821917,0.33798809523809525,0.005499732142857139,200,73,142,618,4,7.1,1062757,1523951,35,selfish,0.444752781116749,0.3583252290098091
140766,0.31,1.8225806451612903,0.29618055555555556,0.005098374819624821,200,62,1408,821,5,61.0,1112297,3280514,66,selfish,0.4409284566649496,0.3941260031346912
142345,0.175,1.9714285714285715,0.13373400210900208,0.0038995196674240784,200,35,1424,883,5,14.6,823844,1584847,45,selfish,0.2747520561924723,0.7307587255425585
142203,0.315,1.8412698412698412,0.29129242979242975,0.004972280497280497,200,63,1423,883,5,10.2,823844,1584847,3,selfish,0.405342196225377,0.1209354681890304
142593,0.25,1.84,0.21078373015873017,0.00471317064879565,200,50,1426,883,5,29.9,823844,1584847,93,selfish,0.2779592827386458,0.3345825728904498
142693,0.215,1.930232558139535,0.16414639527139524,0.004356600801159626,200,43,1427,883,5,42.7,823844,1584847,93,selfish,0.2779592827386458,0.3345825728904498
143077,0.22,1.8636363636363635,0.14469617882117883,0.004064491013372594,200,44,1431,658,3,5.0,949442,1690806,77,selfish,0.2375482709814891,0.0892183280233827
143182,0.27,1.7777777777777777,0.19585173160173158,0.004283927322677323,200,54,1432,658,3,7.1,949442,1690806,82,selfish,0.3128186843462212,0.0598593952629424
142840,0.17,1.9705882352941178,0.12474379786879786,0.00404831006197105,200,34,1429,883,5,87.4,823844,1584847,40,selfish,0.2501126952506121,0.6454895199876196
142988,0.365,2.0136986301369864,0.32009379509379504,0.005192640692640694,200,73,1430,883,5,125.0,823844,1584847,88,selfish,0.4229568538429628,0.8766829270547112
143758,0.255,1.8823529411764706,0.21751190476190477,0.004791904761904761,200,51,1438,658,3,61.0,949442,1690806,58,selfish,0.3409275648695138,0.932574439505853
14406,0.455,1.945054945054945,0.38900000000000007,0.005598300865800867,200,91,145,618,4,20.9,1062757,1523951,6,selfish,0.4911132375299709,0.252577974178488
144149,0.4,2.825,0.27401651163164314,0.008191268731268731,200,80,1442,723,2,7.1,916560,6727167,49,selfish,0.3008118292997498,0.7565167136190543
144256,0.535,2.317757009345794,0.4571513347763348,0.009493273809523809,200,107,1443,723,2,10.2,916560,6727167,56,selfish,0.4768512858671266,0.1447302436856452
144349,0.36,1.5,0.28415674603174595,0.007694047619047612,200,72,1444,723,2,14.6,916560,6727167,49,selfish,0.3008118292997498,0.7565167136190543
144569,0.265,1.509433962264151,0.1667738095238095,0.006401590909090907,200,53,1446,723,2,29.9,916560,6727167,69,selfish,0.2070972729458678,0.2979198700199214
144676,0.35,1.5571428571428572,0.28702380952380946,0.007595694444444439,200,70,1447,723,2,42.7,916560,6727167,76,selfish,0.3027820674966874,0.514144872517883
144974,0.495,1.6767676767676767,0.42029761904761903,0.006640238095238095,200,99,1450,723,2,125.0,916560,6727167,74,selfish,0.4831039344913304,0.9827660363748432
145172,0.32,1.703125,0.25241239316239317,0.004863267704517703,200,64,1452,315,7,7.1,1015407,4833322,72,selfish,0.3156406422303758,0.3774553900605352
145242,0.2,1.8,0.16367170329670327,0.004685296925296925,200,40,1453,315,7,10.2,1015407,4833322,42,selfish,0.2544637386172081,0.3417299389831262
14518,0.19,1.8421052631578947,0.12449076617826618,0.0039516018472268485,200,38,146,618,4,29.9,1062757,1523951,18,selfish,0.2312345941585266,0.3847746110331581
145395,0.265,1.7547169811320755,0.24055230880230882,0.005085045093795092,200,53,1454,315,7,14.6,1015407,4833322,95,selfish,0.3751229337419657,0.1974510188067169
145514,0.33,1.9393939393939394,0.3028670634920635,0.0050694246031746,200,66,1456,315,7,29.9,1015407,4833322,14,selfish,0.4312459512484686,0.5424263205795637
145806,0.39,1.9743589743589745,0.3663611111111111,0.005381349206349206,200,78,1459,315,7,87.4,1015407,4833322,6,selfish,0.4911132375299709,0.252577974178488
14653,0.34,1.8088235294117647,0.29505879281537184,0.004940151420217209,200,68,147,618,4,42.7,1062757,1523951,53,selfish,0.366882515038515,0.2362061315455737
146032,0.44,2.0454545454545454,0.40101388888888884,0.005624843073593072,200,88,1461,829,7,5.0,391716,4154663,32,selfish,0.4495856593533723,0.6338235473212548
146112,0.355,2.0,0.2952380952380953,0.005197144660894657,200,71,1462,829,7,7.1,391716,4154663,12,selfish,0.3985108847427614,0.9637929216712549
146214,0.355,1.9014084507042253,0.330741452991453,0.005652702575202577,200,71,1463,829,7,10.2,391716,4154663,14,selfish,0.4312459512484686,0.5424263205795637
146722,0.16,1.8125,0.11830155882129566,0.004034911001880815,200,32,1468,829,7,61.0,391716,4154663,22,selfish,0.24260325729568,0.2220357375157741
147005,0.48,1.8333333333333333,0.4371071428571428,0.00593873015873016,200,96,1471,846,5,5.0,502650,6597787,5,selfish,0.4995762557070848,0.3625281920046287
14839,0.36,1.7777777777777777,0.31375,0.005300535714285716,200,72,149,618,4,87.4,1062757,1523951,39,selfish,0.4790241755215713,0.6177321915239017
149132,0.375,1.88,0.33125595238095235,0.004868035714285715,200,75,1492,408,6,7.1,744358,2087706,32,selfish,0.4495856593533723,0.6338235473212548
147429,0.245,1.8979591836734695,0.17656616300366296,0.004754562243312242,200,49,1475,846,5,20.9,502650,6597787,29,selfish,0.2901917465581629,0.3137113417077046
149493,0.24,1.8125,0.17667658730158725,0.0042493253968253954,200,48,1495,408,6,20.9,744358,2087706,93,selfish,0.2779592827386458,0.3345825728904498
149645,0.265,1.7547169811320755,0.1962525252525252,0.0044708048895548864,200,53,1497,408,6,42.7,744358,2087706,45,selfish,0.2747520561924723,0.7307587255425585
150049,0.195,1.8717948717948718,0.15506186868686866,0.004185807942057942,200,39,1501,372,4,5.0,839325,3193563,49,selfish,0.3008118292997498,0.7565167136190543
149754,0.27,1.9074074074074074,0.21966269841269834,0.004612936507936509,200,54,1498,408,6,61.0,744358,2087706,54,selfish,0.3585232711576509,0.4092237628104323
150200,0.355,1.8591549295774648,0.3039880952380953,0.005254148629148628,200,71,1502,372,4,7.1,839325,3193563,100,selfish,0.4158727914731683,0.6511808318464773
149979,0.265,2.018867924528302,0.2358581349206349,0.004705038433788431,200,53,1500,408,6,125.0,744358,2087706,79,selfish,0.3642632456563252,0.6890479996878222
150247,0.32,1.953125,0.27974404761904764,0.0051459264346764315,200,64,1503,372,4,10.2,839325,3193563,47,selfish,0.4071129309119736,0.103198652756049
150380,0.225,2.0,0.1815192307692308,0.004195779983904984,200,45,1504,372,4,14.6,839325,3193563,80,selfish,0.2816906079992455,0.4111680330999803
150978,0.305,2.2295081967213113,0.25644660894660903,0.0046309577922077905,200,61,1510,372,4,125.0,839325,3193563,78,selfish,0.3815618301396259,0.7050527606912402
151007,0.34,1.9411764705882353,0.31558170995671003,0.005524406565656566,200,68,1511,346,7,5.0,100369,480736,7,selfish,0.4657787213448116,0.0151426399118454
151453,0.215,1.744186046511628,0.21446230158730162,0.00466144536019536,200,43,1515,346,7,20.9,100369,480736,53,selfish,0.366882515038515,0.2362061315455737
151811,0.33,1.9545454545454546,0.2787321428571428,0.004923638167388167,200,66,1519,346,7,87.4,100369,480736,11,selfish,0.3777435584279705,0.3053722478730439
151606,0.42,1.9880952380952381,0.37461904761904763,0.0054845238095238055,200,84,1517,346,7,42.7,100369,480736,6,selfish,0.4911132375299709,0.252577974178488
152237,0.395,1.9113924050632911,0.36107341269841275,0.0056671428571428584,200,79,1523,909,5,10.2,351365,3358417,37,selfish,0.469568977189866,0.9743873423433428
153240,0.17,1.7647058823529411,0.12319630369630366,0.004359821983571982,200,34,1533,518,7,10.2,713907,6816403,40,selfish,0.2501126952506121,0.6454895199876196
152870,0.355,1.8873239436619718,0.31624206349206346,0.005212261904761903,200,71,1529,909,5,87.4,351365,3358417,70,selfish,0.4344347691369841,0.0048962068848224
152751,0.18,1.8055555555555556,0.10170976684134578,0.003907921795266995,200,36,1528,909,5,61.0,351365,3358417,51,selfish,0.2182850515748211,0.1730815279492411
153382,0.27,2.0,0.1952063492063492,0.004640669096984889,200,54,1534,518,7,14.6,713907,6816403,82,selfish,0.3128186843462212,0.0598593952629424
153731,0.24,1.75,0.17579718892218893,0.004355854978354978,200,48,1538,518,7,61.0,713907,6816403,31,selfish,0.2689147210983604,0.7842712343444325
153927,0.355,1.9154929577464788,0.31300396825396826,0.005202301587301586,200,71,1540,518,7,125.0,713907,6816403,27,selfish,0.4590052735626949,0.5951250624738255
154425,0.34,1.7352941176470589,0.3047638888888889,0.00601251984126984,200,68,1545,611,3,20.9,406565,4495167,25,selfish,0.454095890072901,0.6742162468199493
15357,0.205,1.7073170731707317,0.1259557942057942,0.003724523274927684,200,41,154,855,7,14.6,947189,7772393,57,selfish,0.2281547978409189,0.2464978385902064
156062,0.255,1.7647058823529411,0.2105595238095238,0.004763790792540793,200,51,1561,462,8,5.0,1130029,2254688,62,selfish,0.3350709844137344,0.6247506884808997
15449,0.26,1.8653846153846154,0.20141540404040406,0.004908039321789323,200,52,155,855,7,20.9,947189,7772393,49,selfish,0.3008118292997498,0.7565167136190543
155485,0.325,1.8923076923076922,0.27767460317460313,0.0046441287878787865,200,65,1555,985,8,20.9,870460,3389597,85,selfish,0.4024582743628092,0.7244830604083918
155140,0.22,1.9318181818181819,0.15029291541791542,0.00455466586410665,200,44,1552,985,8,7.1,870460,3389597,40,selfish,0.2501126952506121,0.6454895199876196
156511,0.285,1.8070175438596492,0.23407875457875454,0.00458925366300366,200,57,1566,462,8,29.9,1130029,2254688,11,selfish,0.3777435584279705,0.3053722478730439
15639,0.405,1.9135802469135803,0.360827380952381,0.005776150793650792,200,81,157,855,7,42.7,947189,7772393,39,selfish,0.4790241755215713,0.6177321915239017
156775,0.23,1.7608695652173914,0.1611402625152625,0.003940392524142523,200,46,1568,462,8,61.0,1130029,2254688,75,selfish,0.2525545317138812,0.4401811270174162
157028,0.38,1.9736842105263157,0.3293888888888889,0.00537986111111111,200,76,1571,920,3,5.0,571111,1262197,28,selfish,0.4304538627565802,0.2618674911675315
157129,0.245,2.0816326530612246,0.17650144993894998,0.004392528582528582,200,49,1572,920,3,7.1,571111,1262197,29,selfish,0.2901917465581629,0.3137113417077046
157440,0.2,2.0,0.1458690476190476,0.004233884587634586,200,40,1575,920,3,20.9,571111,1262197,40,selfish,0.2501126952506121,0.6454895199876196
157728,0.255,1.803921568627451,0.25348015873015867,0.005344392135642133,200,51,1578,920,3,61.0,571111,1262197,28,selfish,0.4304538627565802,0.2618674911675315
15732,0.445,2.033707865168539,0.3984705988455989,0.0056474025974025946,200,89,158,855,7,61.0,947189,7772393,32,selfish,0.4495856593533723,0.6338235473212548
157986,0.38,2.1842105263157894,0.34237644300144304,0.005570604256854251,200,76,1580,920,3,125.0,571111,1262197,86,selfish,0.4461023732799478,0.2773058726188811
158011,0.255,2.0,0.2324347041847042,0.005651908369408368,200,51,1581,875,3,5.0,284969,1642034,11,selfish,0.3777435584279705,0.3053722478730439
158163,0.435,1.896551724137931,0.36537499999999995,0.005643214285714286,200,87,1582,875,3,7.1,284969,1642034,63,selfish,0.4714045721788255,0.7667985672256883
158540,0.155,1.6774193548387097,0.12699404761904765,0.004293912815126049,200,31,1586,875,3,29.9,284969,1642034,40,selfish,0.2501126952506121,0.6454895199876196
158472,0.27,1.8888888888888888,0.21503870639164757,0.004645699667979079,200,54,1585,875,3,20.9,284969,1642034,72,selfish,0.3156406422303758,0.3774553900605352
158603,0.345,1.9275362318840579,0.29433441558441564,0.005329844877344878,200,69,1587,875,3,42.7,284969,1642034,3,selfish,0.405342196225377,0.1209354681890304
158796,0.435,2.057471264367816,0.37904238816738817,0.005098874458874458,200,87,1588,875,3,61.0,284969,1642034,96,selfish,0.4626922801013836,0.4528896718855326
158818,0.265,1.7924528301886793,0.17136399711399708,0.00402212773337773,200,53,1589,875,3,87.4,284969,1642034,18,selfish,0.2312345941585266,0.3847746110331581
159386,0.365,1.9452054794520548,0.34724801587301585,0.0056574007936507935,200,73,1594,624,3,14.6,680674,7660642,86,selfish,0.4461023732799478,0.2773058726188811
158943,0.29,2.1551724137931036,0.23340888278388283,0.0045449401037558936,200,58,1590,875,3,125.0,284969,1642034,43,selfish,0.3733963553970497,0.8234180661786772
159466,0.355,1.8873239436619718,0.3135496031746033,0.005021787518037517,200,71,1595,624,3,20.9,680674,7660642,66,selfish,0.4409284566649496,0.3941260031346912
159543,0.38,2.026315789473684,0.30861385836385835,0.00515657287157287,200,76,1596,624,3,29.9,680674,7660642,43,selfish,0.3733963553970497,0.8234180661786772
159649,0.28,1.8392857142857142,0.21267352092352096,0.0043301784326784335,200,56,1597,624,3,42.7,680674,7660642,49,selfish,0.3008118292997498,0.7565167136190543
160266,0.42,1.9642857142857142,0.3757384282384282,0.005410131535131535,200,84,1603,685,4,10.2,779169,3347481,66,selfish,0.4409284566649496,0.3941260031346912
160680,0.21,1.6904761904761905,0.1552439782439782,0.004347178793428793,200,42,1607,685,4,42.7,779169,3347481,80,selfish,0.2816906079992455,0.4111680330999803
160369,0.165,1.7878787878787878,0.09431672494172494,0.0036222502497502496,200,33,1604,685,4,14.6,779169,3347481,69,selfish,0.2070972729458678,0.2979198700199214
160774,0.365,2.164383561643836,0.32335989010989,0.005415013736263734,200,73,1608,685,4,61.0,779169,3347481,74,selfish,0.4831039344913304,0.9827660363748432
160839,0.43,2.0348837209302326,0.4084166666666667,0.005578988095238094,200,86,1609,685,4,87.4,779169,3347481,39,selfish,0.4790241755215713,0.6177321915239017
16166,0.445,1.9325842696629214,0.3780376984126984,0.005473713924963923,200,89,162,208,7,7.1,620168,5691464,66,selfish,0.4409284566649496,0.3941260031346912
161176,0.355,1.6901408450704225,0.28116666666666673,0.01248333333333332,200,71,1612,915,3,7.1,68533,7042491,76,selfish,0.3027820674966874,0.514144872517883
161580,0.215,1.627906976744186,0.17545634920634925,0.006694226190476192,200,43,1616,915,3,29.9,68533,7042491,80,selfish,0.2816906079992455,0.4111680330999803
161350,0.35,1.7857142857142858,0.29991269841269835,0.008860376984126983,200,70,1614,915,3,14.6,68533,7042491,50,selfish,0.3349244931377773,0.5073741801149648
162066,0.38,2.026315789473684,0.3090178571428572,0.005057857142857141,200,76,1621,168,7,5.0,599707,4109857,66,selfish,0.4409284566649496,0.3941260031346912
162248,0.175,1.9714285714285715,0.11069450456950455,0.003933714749589362,200,35,1623,168,7,10.2,599707,4109857,48,selfish,0.2114807290736435,0.0244607249130057
161867,0.3,1.9166666666666667,0.25198051948051947,0.0060090512265512245,200,60,1619,915,3,87.4,68533,7042491,67,selfish,0.3604525200861999,0.8954386061007626
161690,0.28,1.6071428571428572,0.22137301587301586,0.006415068542568544,200,56,1617,915,3,42.7,68533,7042491,90,selfish,0.3196298037016608,0.990883980492858
162311,0.365,2.0547945205479454,0.2995820707070707,0.005063851565101561,200,73,1624,168,7,14.6,599707,4109857,11,selfish,0.3777435584279705,0.3053722478730439
161914,0.345,1.7681159420289856,0.3336329365079365,0.0062687875939849555,200,69,1620,915,3,125.0,68533,7042491,14,selfish,0.4312459512484686,0.5424263205795637
162636,0.305,1.9180327868852458,0.27210335497835497,0.004573906232656232,200,61,1627,168,7,42.7,599707,4109857,36,selfish,0.3461077870164497,0.600169191961039
162735,0.345,1.855072463768116,0.3164861111111112,0.004912876984126982,200,69,1628,168,7,61.0,599707,4109857,35,selfish,0.444752781116749,0.3583252290098091
163166,0.345,1.855072463768116,0.30802801365301363,0.0057908916083916065,200,69,1632,851,5,7.1,272177,3577978,66,selfish,0.4409284566649496,0.3941260031346912
163094,0.24,1.9583333333333333,0.17550595238095237,0.005180248778998778,200,48,1631,851,5,5.0,272177,3577978,94,selfish,0.2857700497959219,0.1163714164083326
163934,0.27,1.7777777777777777,0.23555832974215335,0.005198903637212459,200,54,1640,851,5,125.0,272177,3577978,34,selfish,0.4113840234518945,0.152863497296565
163262,0.23,2.0652173913043477,0.19703968253968251,0.005663977958316192,200,46,1633,851,5,10.2,272177,3577978,62,selfish,0.3350709844137344,0.6247506884808997
165634,0.32,2.0625,0.28985286935286936,0.005154639804639803,200,64,1657,713,5,42.7,970048,7440745,34,selfish,0.4113840234518945,0.152863497296565
165482,0.23,1.7826086956521738,0.17142170329670328,0.004529205100455101,200,46,1655,713,5,20.9,970048,7440745,82,selfish,0.3128186843462212,0.0598593952629424
164419,0.445,2.056179775280899,0.3661785714285715,0.004988077200577202,200,89,1645,764,7,20.9,907441,5095093,19,selfish,0.4954733651280948,0.0419355939468332
166142,0.2,1.775,0.1653435245310245,0.0043728023569567665,200,40,1662,126,6,7.1,1041769,851521,42,selfish,0.2544637386172081,0.3417299389831262
