system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
1477,846,5,42.7,502650,6597787,10,0.398,0.3281772727272727,0.48729090909090916,1.786231884057971,0.493,2.008793969849246,2.0020897130038455,2.0177488642985493,0.7995
1478,846,5,61.0,502650,6597787,4,0.4575,,,1.6827309236947792,0.52375,2.0027322404371586,,,0.91625
1479,846,5,87.4,502650,6597787,4,0.4525,,,1.7984790874524714,0.59125,2.005524861878453,,,0.9075
1480,846,5,125.0,502650,6597787,3,0.43999999999999995,,,2.041176470588235,0.5783333333333334,2.003787878787879,,,0.8816666666666667
1481,501,2,5.0,660148,597832,4,0.6425,,,1.5348101265822784,0.60625,2.0136186770428015,,,1.29375
1482,501,2,7.1,660148,597832,4,0.5800000000000001,,,1.5320512820512822,0.5975,2.0129310344827585,,,1.1675
1483,501,2,10.2,660148,597832,4,0.53125,,,1.5454545454545454,0.51,2.0047058823529413,,,1.065
1484,501,2,14.6,660148,597832,4,0.61125,,,1.5292207792207793,0.58875,2.0081799591002043,,,1.2275
1485,501,2,20.9,660148,597832,4,0.56875,,,1.582375478927203,0.51625,2.0043956043956044,,,1.14
1486,501,2,29.9,660148,597832,4,0.56,0.425,0.678,1.5250965250965252,0.49375,2.0,2.0,2.0,1.12
1487,501,2,42.7,660148,597832,4,0.5587500000000001,,,1.486988847583643,0.5,2.0,,,1.1175
1488,501,2,61.0,660148,597832,4,0.6175,,,1.5265017667844523,0.54,2.0020242914979756,,,1.23625
1489,501,2,87.4,660148,597832,4,0.49875,,,1.5281385281385282,0.44125,2.0,,,0.9975
1490,501,2,125.0,660148,597832,4,0.665,,,1.597938144329897,0.58125,2.0018796992481205,,,1.33125
1491,408,6,5.0,744358,2087706,8,0.46562499999999996,0.36456249999999996,0.5568928571428572,1.7980582524271844,0.57875,2.0053691275167784,2.0,2.0164893302510465,0.93375
1492,408,6,7.1,744358,2087706,5,0.53,,,1.7950138504155124,0.648,2.0,,,1.06
1493,408,6,10.2,744358,2087706,5,0.517,,,1.7871148459383754,0.638,2.007736943907157,,,1.038
1494,408,6,14.6,744358,2087706,4,0.39000000000000007,0.3,0.54,1.7766497461928934,0.4375,2.0128205128205128,2.0,2.0294117647058822,0.785
1495,408,6,20.9,744358,2087706,1,0.315,,,1.763157894736842,0.335,2.0,,,0.63
1496,408,6,29.9,744358,2087706,1,0.525,,,1.6666666666666667,0.525,2.0,,,1.05
1497,408,6,42.7,744358,2087706,2,0.4525,,,1.8141592920353982,0.5125,2.0,,,0.905
1498,408,6,61.0,744358,2087706,3,0.5516666666666666,,,1.873913043478261,0.7183333333333334,2.0060422960725077,,,1.1066666666666667
1499,408,6,87.4,744358,2087706,5,0.5,,,1.8170731707317074,0.596,2.006,,,1.003
1500,408,6,125.0,744358,2087706,3,0.4766666666666666,,,1.8214285714285714,0.595,2.0,,,0.9533333333333334
1501,372,4,5.0,839325,3193563,5,0.471,0.32,0.581671875,1.7532051282051282,0.547,2.0042462845010616,2.0,2.011330409356725,0.944
1502,372,4,7.1,839325,3193563,3,0.43166666666666664,,,1.8011363636363635,0.5283333333333333,2.0077220077220077,,,0.8666666666666667
1503,372,4,10.2,839325,3193563,1,0.3,,,1.6904761904761905,0.355,2.0,,,0.6
1504,372,4,14.6,839325,3193563,7,0.4371428571428571,0.33,0.548919642857143,1.8652482269503545,0.5635714285714286,2.0065359477124183,2.001174645390071,2.012516469038208,0.8771428571428571
1505,372,4,20.9,839325,3193563,2,0.46499999999999997,,,1.9375,0.62,2.0,,,0.93
1506,372,4,29.9,839325,3193563,3,0.5483333333333333,,,1.8040201005025125,0.5983333333333334,2.0,,,1.0966666666666667
1507,372,4,42.7,839325,3193563,5,0.495,0.2866666666666667,0.645,1.8731117824773413,0.62,2.0,2.0,2.0,0.99
1508,372,4,61.0,839325,3193563,10,0.4585,0.41195000000000004,0.500171875,1.805084745762712,0.5325,2.0087241003271536,2.003416293346607,2.0129626812143284,0.921
1509,372,4,87.4,839325,3193563,3,0.4483333333333333,,,1.8555555555555556,0.5566666666666666,2.003717472118959,,,0.8983333333333333
1510,372,4,125.0,839325,3193563,3,0.6116666666666667,,,1.8313253012048192,0.76,2.002724795640327,,,1.225
